"","Ageband","Sex","Year","Country","Definition","Deaths","Pop"
"24916","65-74","Female",2016,"Northern Ireland","Simple",20,86389
"24917","65-74","Female",2016,"Paraguay","Full",4,121015.5
"24918","65-74","Female",2016,"Paraguay","Simple",13,121015.5
"24919","65-74","Female",2016,"Peru","Full",11,766054.5
"24920","65-74","Female",2016,"Peru","Simple",325,766054.5
"24921","65-74","Female",2016,"Poland","Full",279,1960436
"24922","65-74","Female",2016,"Poland","Simple",415,1960436
"24923","65-74","Female",2016,"Romania","Full",60,1071217
"24924","65-74","Female",2016,"Romania","Simple",937,1071217
"24925","65-74","Female",2016,"Scotland","Full",64,291207
"24926","65-74","Female",2016,"Scotland","Simple",82,291207
"24927","65-74","Female",2016,"Serbia","Full",17,424273
"24928","65-74","Female",2016,"Serbia","Simple",40,424273
"24929","65-74","Female",2016,"Slovenia","Full",37,109181
"24930","65-74","Female",2016,"Slovenia","Simple",38,109181
"24931","65-74","Female",2016,"South Korea","Full",46,2107791
"24932","65-74","Female",2016,"South Korea","Simple",229,2107791
"24933","65-74","Female",2016,"Spain","Full",50,2318494
"24934","65-74","Female",2016,"Spain","Simple",269,2318494
"24935","65-74","Female",2016,"Sweden","Full",82,562279
"24936","65-74","Female",2016,"Sweden","Simple",135,562279
"24937","65-74","Female",2016,"Switzerland","Full",53,422009
"24938","65-74","Female",2016,"Switzerland","Simple",65,422009
"24939","65-74","Female",2016,"Turkey","Full",7,2170693.5
"24940","65-74","Female",2016,"Turkey","Simple",308,2170693.5
"24941","65-74","Female",2016,"USA","Full",1346,15124345.79
"24942","65-74","Female",2016,"USA","Simple",3500,15124345.79
"24943","65-74","Female",2016,"Uruguay","Full",10.4761904761905,142916
"24944","65-74","Female",2016,"Uruguay","Simple",17.3777777777778,142916
"24945","65-74","Female",2017,"Argentina","Full",40,1587699
"24946","65-74","Female",2017,"Argentina","Simple",232.023488008497,1587699
"24947","65-74","Female",2017,"Armenia","Full",0,104274
"24948","65-74","Female",2017,"Armenia","Simple",51,104274
"24949","65-74","Female",2017,"Australia","Full",62,1096025
"24950","65-74","Female",2017,"Australia","Simple",96,1096025
"24951","65-74","Female",2017,"Austria","Full",74,441508
"24952","65-74","Female",2017,"Austria","Simple",132,441508
"24953","65-74","Female",2017,"Belgium","Full",87,577522
"24954","65-74","Female",2017,"Belgium","Simple",148,577522
"24955","65-74","Female",2017,"Brazil","Full",226.479922293701,6073425.5
"24956","65-74","Female",2017,"Brazil","Simple",905.288049991256,6073425.5
"24957","65-74","Female",2017,"Bulgaria","Full",1,494397
"24958","65-74","Female",2017,"Bulgaria","Simple",95,494397
"24959","65-74","Female",2017,"Canada","Full",193,1787672.6
"24960","65-74","Female",2017,"Canada","Simple",365,1787672.6
"24961","65-74","Female",2017,"Chile","Full",45,626644.89
"24962","65-74","Female",2017,"Chile","Simple",161,626644.89
"24963","65-74","Female",2017,"Colombia","Full",22,1297878.5
"24964","65-74","Female",2017,"Colombia","Simple",331,1297878.5
"24965","65-74","Female",2017,"Costa Rica","Full",8,147044.5
"24966","65-74","Female",2017,"Costa Rica","Simple",28,147044.5
"24967","65-74","Female",2017,"Cuba","Full",23,503575.5
"24968","65-74","Female",2017,"Cuba","Simple",100,503575.5
"24969","65-74","Female",2017,"Czechia","Full",108,680249
"24970","65-74","Female",2017,"Czechia","Simple",187,680249
"24971","65-74","Female",2017,"Denmark","Full",115,332832
"24972","65-74","Female",2017,"Denmark","Simple",116,332832
"24973","65-74","Female",2017,"Dominican Republic","Full",7,218635.5
"24974","65-74","Female",2017,"Dominican Republic","Simple",15.1724137931034,218635.5
"24975","65-74","Female",2017,"Ecuador","Full",9,394683
"24976","65-74","Female",2017,"Ecuador","Simple",246,394683
"24977","65-74","Female",2017,"England & Wales","Full",385,3032505
"24978","65-74","Female",2017,"England & Wales","Simple",578,3032505
"24979","65-74","Female",2017,"Estonia","Full",24,77973
"24980","65-74","Female",2017,"Estonia","Simple",26,77973
"24981","65-74","Female",2017,"Finland","Full",119,348793
"24982","65-74","Female",2017,"Finland","Simple",140,348793
"24983","65-74","Female",2017,"France","Full",450,3566806
"24984","65-74","Female",2017,"France","Simple",669,3566806
"24985","65-74","Female",2017,"Guatemala","Full",17.5089820359281,244999.5
"24986","65-74","Female",2017,"Guatemala","Simple",238.911290322581,244999.5
"24987","65-74","Female",2017,"Hong Kong","Full",2,334000
"24988","65-74","Female",2017,"Hong Kong","Simple",24,334000
"24989","65-74","Female",2017,"Hungary","Full",234,617867.5
"24990","65-74","Female",2017,"Hungary","Simple",272,617867.5
"24991","65-74","Female",2017,"Ireland","Full",15,193882
"24992","65-74","Female",2017,"Ireland","Simple",21,193882
"24993","65-74","Female",2017,"Israel","Full",2,307654.6428
"24994","65-74","Female",2017,"Israel","Simple",38,307654.6428
"24995","65-74","Female",2017,"Italy","Full",52,3502450
"24996","65-74","Female",2017,"Italy","Simple",436,3502450
"24997","65-74","Female",2017,"Japan","Full",145,9195551
"24998","65-74","Female",2017,"Japan","Simple",834,9195551
"24999","65-74","Female",2017,"Kyrgyzstan","Full",15,98038
"25000","65-74","Female",2017,"Kyrgyzstan","Simple",108,98038
"25001","65-74","Female",2017,"Latvia","Full",18,122525
"25002","65-74","Female",2017,"Latvia","Simple",28,122525
"25003","65-74","Female",2017,"Lithuania","Full",24,170577
"25004","65-74","Female",2017,"Lithuania","Simple",44,170577
"25005","65-74","Female",2017,"Mauritius","Full",2,47346
"25006","65-74","Female",2017,"Mauritius","Simple",6,47346
"25007","65-74","Female",2017,"Mexico","Full",214.171012550699,2861424
"25008","65-74","Female",2017,"Mexico","Simple",1832.14939146548,2861424
"25009","65-74","Female",2017,"Moldova","Full",23,146263
"25010","65-74","Female",2017,"Moldova","Simple",247,146263
"25011","65-74","Female",2017,"Netherlands","Full",73,938990
"25012","65-74","Female",2017,"Netherlands","Simple",127,938990
"25013","65-74","Female",2017,"Nicaragua","Full",7,109963
"25014","65-74","Female",2017,"Nicaragua","Simple",56,109963
"25015","65-74","Female",2017,"Northern Ireland","Full",15,87346
"25016","65-74","Female",2017,"Northern Ireland","Simple",21,87346
"25017","65-74","Female",2017,"Paraguay","Full",5,124915
"25018","65-74","Female",2017,"Paraguay","Simple",11,124915
"25019","65-74","Female",2017,"Peru","Full",24,791533.5
"25020","65-74","Female",2017,"Peru","Simple",444,791533.5
"25021","65-74","Female",2017,"Poland","Full",310,2079199
"25022","65-74","Female",2017,"Poland","Simple",542,2079199
"25023","65-74","Female",2017,"Romania","Full",66,1102606
"25024","65-74","Female",2017,"Romania","Simple",993,1102606
"25025","65-74","Female",2017,"Scotland","Full",74,294870
"25026","65-74","Female",2017,"Scotland","Simple",95,294870
"25027","65-74","Female",2017,"Serbia","Full",25,438772
"25028","65-74","Female",2017,"Serbia","Simple",55,438772
"25029","65-74","Female",2017,"Slovenia","Full",45,111838
"25030","65-74","Female",2017,"Slovenia","Simple",45,111838
"25031","65-74","Female",2017,"South Korea","Full",42,2136982.5
"25032","65-74","Female",2017,"South Korea","Simple",235,2136982.5
"25033","65-74","Female",2017,"Spain","Full",57,2373521
"25034","65-74","Female",2017,"Spain","Simple",252,2373521
"25035","65-74","Female",2017,"Sweden","Full",70,566916
"25036","65-74","Female",2017,"Sweden","Simple",103,566916
"25037","65-74","Female",2017,"Switzerland","Full",58,426353
"25038","65-74","Female",2017,"Switzerland","Simple",69,426353
"25039","65-74","Female",2017,"Turkey","Full",7,2236508
"25040","65-74","Female",2017,"Turkey","Simple",311,2236508
"25041","65-74","Female",2017,"USA","Full",1408,15726836.57
"25042","65-74","Female",2017,"USA","Simple",3732.20512256788,15726836.57
"25043","65-74","Female",2017,"Uruguay","Full",5,144103.5
"25044","65-74","Female",2017,"Uruguay","Simple",11,144103.5
"25045","65-74","Female",2018,"Argentina","Full",46,1618925
"25046","65-74","Female",2018,"Argentina","Simple",266.427557932681,1618925
"25047","65-74","Female",2018,"Armenia","Full",1,112978
"25048","65-74","Female",2018,"Armenia","Simple",44,112978
"25049","65-74","Female",2018,"Australia","Full",49,1138307
"25050","65-74","Female",2018,"Australia","Simple",93,1138307
"25051","65-74","Female",2018,"Austria","Full",79,444238
"25052","65-74","Female",2018,"Austria","Simple",138,444238
"25053","65-74","Female",2018,"Belgium","Full",87,592384
"25054","65-74","Female",2018,"Belgium","Simple",143,592384
"25055","65-74","Female",2018,"Brazil","Full",230,6373097.5
"25056","65-74","Female",2018,"Brazil","Simple",971,6373097.5
"25057","65-74","Female",2018,"Bulgaria","Full",2,498483
"25058","65-74","Female",2018,"Bulgaria","Simple",104,498483
"25059","65-74","Female",2018,"Canada","Full",187,1858766.16
"25060","65-74","Female",2018,"Canada","Simple",405,1858766.16
"25061","65-74","Female",2018,"Chile","Full",38,648038.9
"25062","65-74","Female",2018,"Chile","Simple",173,648038.9
"25063","65-74","Female",2018,"Colombia","Full",18,1368884.5
"25064","65-74","Female",2018,"Colombia","Simple",331,1368884.5
"25065","65-74","Female",2018,"Costa Rica","Full",3,154102
"25066","65-74","Female",2018,"Costa Rica","Simple",18,154102
"25067","65-74","Female",2018,"Cuba","Full",15,512826.5
"25068","65-74","Female",2018,"Cuba","Simple",72,512826.5
"25069","65-74","Female",2018,"Czechia","Full",126,691642
"25070","65-74","Female",2018,"Czechia","Simple",203,691642
"25071","65-74","Female",2018,"Denmark","Full",113,334227
"25072","65-74","Female",2018,"Denmark","Simple",114,334227
"25073","65-74","Female",2018,"Dominican Republic","Full",6,232167.5
"25074","65-74","Female",2018,"Dominican Republic","Simple",25,232167.5
"25075","65-74","Female",2018,"Ecuador","Full",8,411490
"25076","65-74","Female",2018,"Ecuador","Simple",224,411490
"25077","65-74","Female",2018,"England & Wales","Full",367,3061540
"25078","65-74","Female",2018,"England & Wales","Simple",554,3061540
"25079","65-74","Female",2018,"Estonia","Full",28,79289
"25080","65-74","Female",2018,"Estonia","Simple",30,79289
"25081","65-74","Female",2018,"Finland","Full",121,360012
"25082","65-74","Female",2018,"Finland","Simple",150,360012
"25083","65-74","Female",2018,"France","Full",437,3685174
"25084","65-74","Female",2018,"France","Simple",697,3685174
"25085","65-74","Female",2018,"Guatemala","Full",21.2295081967213,256490.5
"25086","65-74","Female",2018,"Guatemala","Simple",281.992932862191,256490.5
"25087","65-74","Female",2018,"Hong Kong","Full",0,360100
"25088","65-74","Female",2018,"Hong Kong","Simple",18,360100
"25089","65-74","Female",2018,"Hungary","Full",254,628144
"25090","65-74","Female",2018,"Hungary","Simple",288,628144
"25091","65-74","Female",2018,"Ireland","Full",17,199155
"25092","65-74","Female",2018,"Ireland","Simple",29,199155
"25093","65-74","Female",2018,"Israel","Full",3,325896
"25094","65-74","Female",2018,"Israel","Simple",38,325896
"25095","65-74","Female",2018,"Italy","Full",52,3512523
"25096","65-74","Female",2018,"Italy","Simple",397,3512523
"25097","65-74","Female",2018,"Japan","Full",150,9152232
"25098","65-74","Female",2018,"Japan","Simple",818,9152232
"25099","65-74","Female",2018,"Kyrgyzstan","Full",10,108204
"25100","65-74","Female",2018,"Kyrgyzstan","Simple",113,108204
"25101","65-74","Female",2018,"Latvia","Full",30,121993
"25102","65-74","Female",2018,"Latvia","Simple",36,121993
"25103","65-74","Female",2018,"Lithuania","Full",27,169959
"25104","65-74","Female",2018,"Lithuania","Simple",53,169959
"25105","65-74","Female",2018,"Mauritius","Full",2,51736
"25106","65-74","Female",2018,"Mauritius","Simple",6,51736
"25107","65-74","Female",2018,"Mexico","Full",217.182199832074,2975254.5
"25108","65-74","Female",2018,"Mexico","Simple",1870.41233625177,2975254.5
"25109","65-74","Female",2018,"Moldova","Full",20,140272.5
"25110","65-74","Female",2018,"Moldova","Simple",306,140272.5
"25111","65-74","Female",2018,"Netherlands","Full",96,974671
"25112","65-74","Female",2018,"Netherlands","Simple",148,974671
"25113","65-74","Female",2018,"Nicaragua","Full",7,114913.5
"25114","65-74","Female",2018,"Nicaragua","Simple",56,114913.5
"25115","65-74","Female",2018,"Northern Ireland","Full",9,88853
"25116","65-74","Female",2018,"Northern Ireland","Simple",12,88853
"25117","65-74","Female",2018,"Paraguay","Full",9,128948
"25118","65-74","Female",2018,"Paraguay","Simple",12,128948
"25119","65-74","Female",2018,"Peru","Full",23,820818.5
"25120","65-74","Female",2018,"Peru","Simple",474,820818.5
"25121","65-74","Female",2018,"Poland","Full",356,2306056
"25122","65-74","Female",2018,"Poland","Simple",595,2306056
"25123","65-74","Female",2018,"Romania","Full",74,1136080
"25124","65-74","Female",2018,"Romania","Simple",950,1136080
"25125","65-74","Female",2018,"Scotland","Full",65,298009
"25126","65-74","Female",2018,"Scotland","Simple",83,298009
"25127","65-74","Female",2018,"Serbia","Full",24,457606
"25128","65-74","Female",2018,"Serbia","Simple",57,457606
"25129","65-74","Female",2018,"Slovenia","Full",43,113253
"25130","65-74","Female",2018,"Slovenia","Simple",44,113253
"25131","65-74","Female",2018,"South Korea","Full",54,2196338
"25132","65-74","Female",2018,"South Korea","Simple",230,2196338
"25133","65-74","Female",2018,"Spain","Full",54,2416658
"25134","65-74","Female",2018,"Spain","Simple",267,2416658
"25135","65-74","Female",2018,"Sweden","Full",82,566983.5
"25136","65-74","Female",2018,"Sweden","Simple",126,566983.5
"25137","65-74","Female",2018,"Switzerland","Full",71,429542
"25138","65-74","Female",2018,"Switzerland","Simple",79,429542
"25139","65-74","Female",2018,"Turkey","Full",2,2331684
"25140","65-74","Female",2018,"Turkey","Simple",303,2331684
"25141","65-74","Female",2018,"USA","Full",1630,16261431.93
"25142","65-74","Female",2018,"USA","Simple",4036,16261431.93
"25143","65-74","Female",2018,"Uruguay","Full",8,145626.5
"25144","65-74","Female",2018,"Uruguay","Simple",15,145626.5
"25145","65-74","Female",2019,"Argentina","Full",30.1,1648251.5
"25146","65-74","Female",2019,"Argentina","Simple",236.504382512262,1648251.5
"25147","65-74","Female",2019,"Armenia","Full",0,123439
"25148","65-74","Female",2019,"Armenia","Simple",29,123439
"25149","65-74","Female",2019,"Australia","Full",71,1176401
"25150","65-74","Female",2019,"Australia","Simple",128,1176401
"25151","65-74","Female",2019,"Austria","Full",84,446565
"25152","65-74","Female",2019,"Austria","Simple",139,446565
"25153","65-74","Female",2019,"Belgium","Full",84,604528
"25154","65-74","Female",2019,"Belgium","Simple",134,604528
"25155","65-74","Female",2019,"Brazil","Full",259.139614703226,6741345
"25156","65-74","Female",2019,"Brazil","Simple",1070.71391304174,6741345
"25157","65-74","Female",2019,"Bulgaria","Full",7,502213.5
"25158","65-74","Female",2019,"Bulgaria","Simple",114,502213.5
"25159","65-74","Female",2019,"Canada","Full",190,1932596.07
"25160","65-74","Female",2019,"Canada","Simple",417,1932596.07
"25161","65-74","Female",2019,"Chile","Full",61,672851.56
"25162","65-74","Female",2019,"Chile","Simple",174,672851.56
"25163","65-74","Female",2019,"Colombia","Full",28,1442713.5
"25164","65-74","Female",2019,"Colombia","Simple",332,1442713.5
"25165","65-74","Female",2019,"Costa Rica","Full",5,137596.23954
"25166","65-74","Female",2019,"Costa Rica","Simple",33,137596.23954
"25167","65-74","Female",2019,"Cuba","Full",21,521369.5
"25168","65-74","Female",2019,"Cuba","Simple",109,521369.5
"25169","65-74","Female",2019,"Czechia","Full",137,697929
"25170","65-74","Female",2019,"Czechia","Simple",206,697929
"25171","65-74","Female",2019,"Denmark","Full",124,332984
"25172","65-74","Female",2019,"Denmark","Simple",128,332984
"25173","65-74","Female",2019,"Dominican Republic","Full",3,246790.5
"25174","65-74","Female",2019,"Dominican Republic","Simple",19,246790.5
"25175","65-74","Female",2019,"Ecuador","Full",10,428385.5
"25176","65-74","Female",2019,"Ecuador","Simple",241,428385.5
"25177","65-74","Female",2019,"England & Wales","Full",339,3079344
